vul_id,repo,fixed_commit_sha,tag,version,vuddy,movery,v1scan,fire,vulture,verdict
CVE-2020-27763,ImageMagick/ImageMagick,43539e67a47d2f8de832d33a5b26dc2a7a12294f,vul,7.0.7-39,FN,FN,FN,FN,FN,TP
CVE-2020-27763,ImageMagick/ImageMagick,43539e67a47d2f8de832d33a5b26dc2a7a12294f,vul,7.0.8-19,FN,FN,FN,FN,FN,TP
CVE-2020-27763,ImageMagick/ImageMagick,43539e67a47d2f8de832d33a5b26dc2a7a12294f,fix,7.1.1-5,TN,TN,TN,TN,TN,TN
CVE-2020-27763,ImageMagick/ImageMagick,43539e67a47d2f8de832d33a5b26dc2a7a12294f,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2020-27765,ImageMagick/ImageMagick,a4c89f2a61069ad7637bc7749cc1a839de442526,vul,7.0.7-39,FN,TP,TP,TP,FN,TP
CVE-2020-27765,ImageMagick/ImageMagick,a4c89f2a61069ad7637bc7749cc1a839de442526,vul,7.0.7-4,FN,TP,FN,TP,FN,TP
CVE-2020-27765,ImageMagick/ImageMagick,a4c89f2a61069ad7637bc7749cc1a839de442526,fix,7.1.0-9,TN,TN,TN,TN,TN,TN
CVE-2020-27765,ImageMagick/ImageMagick,a4c89f2a61069ad7637bc7749cc1a839de442526,fix,7.1.2-0,TN,TN,TN,TN,FP,TN
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,vul,7.0.7-39,FN,FN,FN,FN,FN,TP
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,vul,7.0.8-60,FN,FN,FN,FN,FN,TP
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,fix,7.1.1-16,TN,TN,TN,TN,TN,TN
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,fix,7.1.1-44,TN,TN,TN,TN,TN,TN
CVE-2020-27769,ImageMagick/ImageMagick,7b058696133c6d36e0b48a454e357482db71982e,vul,7.0.7-39,FN,TP,TP,TP,FN,TP
CVE-2020-27769,ImageMagick/ImageMagick,7b058696133c6d36e0b48a454e357482db71982e,vul,7.0.7-17,FN,TP,TP,TP,FN,TP
CVE-2020-27769,ImageMagick/ImageMagick,7b058696133c6d36e0b48a454e357482db71982e,fix,7.1.1-28,TN,TN,TN,TN,TN,TN
CVE-2020-27769,ImageMagick/ImageMagick,7b058696133c6d36e0b48a454e357482db71982e,fix,7.1.2-0,TN,TN,TN,TN,FP,TN
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,vul,7.0.7-39,FN,FN,FN,FN,FN,TP
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,vul,7.0.1-2,FN,FN,FN,FN,FN,TP
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,fix,7.0.10-54,TN,TN,TN,TN,TN,FP
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,fix,7.1.1-41,TN,TN,TN,TN,TN,FP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,vul,7.0.7-39,FN,TP,FN,FN,FN,TP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,vul,7.0.8-55,FN,TP,TP,TP,TP,TP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,fix,7.1.0-9,TN,TN,TN,TN,TN,TN
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2020-27772,ImageMagick/ImageMagick,a1142af44f61c038ad3eccc099c5b9548b507846,vul,7.0.7-39,FN,FN,FN,FN,FN,FN
CVE-2020-27772,ImageMagick/ImageMagick,a1142af44f61c038ad3eccc099c5b9548b507846,vul,7.0.7-23,FN,FN,FN,FN,FN,FN
CVE-2020-27772,ImageMagick/ImageMagick,a1142af44f61c038ad3eccc099c5b9548b507846,fix,7.1.1-7,TN,TN,TN,TN,TN,TN
CVE-2020-27772,ImageMagick/ImageMagick,a1142af44f61c038ad3eccc099c5b9548b507846,fix,7.1.2-2,TN,TN,TN,TN,TN,TN
CVE-2021-20176,ImageMagick/ImageMagick,fbd9a963db1ae5551c45dc8af57db0abd7695774,vul,7.0.7-39,FN,FN,FN,FN,FN,TP
CVE-2021-20176,ImageMagick/ImageMagick,fbd9a963db1ae5551c45dc8af57db0abd7695774,vul,7.0.1-2,FN,FN,FN,FN,FN,TP
CVE-2021-20176,ImageMagick/ImageMagick,fbd9a963db1ae5551c45dc8af57db0abd7695774,fix,7.1.1-16,TN,TN,TN,TN,TN,TN
CVE-2021-20176,ImageMagick/ImageMagick,fbd9a963db1ae5551c45dc8af57db0abd7695774,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,vul,7.0.10-56,FN,TP,TP,FN,TP,TP
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,fix,7.1.1-7,TN,TN,TN,TN,TN,TN
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,fix,7.1.1-41,TN,TN,TN,TN,TN,TN
CVE-2021-20241,ImageMagick/ImageMagick,dd33b451c3e01098efad34bbaca2df78d5391dc8,vul,7.0.7-39,FN,TP,FN,TP,TP,TP
CVE-2021-20241,ImageMagick/ImageMagick,dd33b451c3e01098efad34bbaca2df78d5391dc8,vul,7.0.10-57,FN,TP,TP,TP,FN,TP
CVE-2021-20241,ImageMagick/ImageMagick,dd33b451c3e01098efad34bbaca2df78d5391dc8,fix,7.1.1-7,TN,TN,TN,TN,TN,TN
CVE-2021-20241,ImageMagick/ImageMagick,dd33b451c3e01098efad34bbaca2df78d5391dc8,fix,7.1.2-0,TN,TN,TN,TN,FP,TN
CVE-2021-20244,ImageMagick/ImageMagick,329dd528ab79531d884c0ba131e97d43f872ab5d,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2021-20244,ImageMagick/ImageMagick,329dd528ab79531d884c0ba131e97d43f872ab5d,vul,7.0.10-54,FN,FN,FN,FN,FN,TP
CVE-2021-20244,ImageMagick/ImageMagick,329dd528ab79531d884c0ba131e97d43f872ab5d,fix,7.1.1-22,TN,TN,TN,TN,TN,TN
CVE-2021-20244,ImageMagick/ImageMagick,329dd528ab79531d884c0ba131e97d43f872ab5d,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,vul,7.0.9-2,FN,FN,FN,FN,FN,TP
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,fix,7.1.0-58,TN,TN,TN,TN,TN,TN
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,fix,7.1.2-0,TN,TN,TN,TN,FP,TN
CVE-2021-20246,ImageMagick/ImageMagick,8d25d94a363b104acd6ff23df7470aeedb806c51,vul,7.0.7-39,FN,FN,FN,FN,FN,TP
CVE-2021-20246,ImageMagick/ImageMagick,8d25d94a363b104acd6ff23df7470aeedb806c51,vul,7.0.10-57,FN,FN,FN,FN,FN,TP
CVE-2021-20246,ImageMagick/ImageMagick,8d25d94a363b104acd6ff23df7470aeedb806c51,fix,7.1.0-53,TN,TN,TN,TN,TN,TN
CVE-2021-20246,ImageMagick/ImageMagick,8d25d94a363b104acd6ff23df7470aeedb806c51,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2021-20309,ImageMagick/ImageMagick,94174beff065cb5683d09d79e992c3ebbdead311,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2021-20309,ImageMagick/ImageMagick,94174beff065cb5683d09d79e992c3ebbdead311,vul,7.0.10-57,FN,FN,FN,FN,FN,TP
CVE-2021-20309,ImageMagick/ImageMagick,94174beff065cb5683d09d79e992c3ebbdead311,fix,7.1.1-16,TN,TN,TN,TN,TN,TN
CVE-2021-20309,ImageMagick/ImageMagick,94174beff065cb5683d09d79e992c3ebbdead311,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,pre,7.0.7-17,TN,FP,FP,FP,TN,FP
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.7-39,FN,TP,TP,TP,FN,TP
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.9-15,FN,TP,TP,TP,FN,TP
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,fix,7.1.2-1,TN,TN,TN,TN,TN,TN
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.7-39,FN,TP,TP,FN,FN,TP
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.9-15,FN,TP,TP,FN,FN,TP
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,fix,7.1.1-18,TN,TN,TN,TN,TN,TN
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,fix,7.1.2-1,TN,TN,TN,TN,TN,TN
CVE-2021-20313,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,pre,7.0.7-17,TN,FP,FP,TN,TN,FP
CVE-2021-20313,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.7-39,FN,TP,TP,FN,FN,TP
CVE-2021-20313,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,vul,7.0.9-15,FN,TP,TP,FN,FN,TP
CVE-2021-20313,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,fix,7.1.2-1,TN,TN,TN,TN,FP,TN
CVE-2021-3574,ImageMagick/ImageMagick,c6ad94fbb7b280f39c2fbbdc1c140e51b1b466e9,vul,7.0.10-10,FN,TP,TP,TP,FN,FN
CVE-2021-3574,ImageMagick/ImageMagick,c6ad94fbb7b280f39c2fbbdc1c140e51b1b466e9,vul,7.0.10-24,FN,TP,TP,TP,FN,FN
CVE-2021-3574,ImageMagick/ImageMagick,c6ad94fbb7b280f39c2fbbdc1c140e51b1b466e9,fix,7.1.0-48,TN,FP,FP,FP,TN,TN
CVE-2021-3574,ImageMagick/ImageMagick,c6ad94fbb7b280f39c2fbbdc1c140e51b1b466e9,fix,7.1.2-6,TN,FP,FP,FP,TN,TN
CVE-2021-3610,ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,pre,7.0.9-7,TN,FP,FP,TN,TN,TN
CVE-2021-3610,ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,vul,7.0.10-10,FN,TP,TP,FN,FN,TP
CVE-2021-3610,ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,vul,7.0.9-27,FN,TP,TP,FN,FN,TP
CVE-2021-3610,ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,fix,7.1.2-6,TN,FP,FP,TN,TN,TN
CVE-2021-39212,ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,pre,7.0.7-23,TN,TN,TN,TN,TN,FP
CVE-2021-39212,ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,vul,7.0.10-10,FN,FN,FN,FN,FN,FN
CVE-2021-39212,ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,vul,7.0.8-12,FN,FN,FN,FN,FN,FN
CVE-2021-39212,ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,fix,7.1.1-16,TN,TN,TN,TN,TN,TN
CVE-2021-3962,ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,pre,7.1.0-10,TN,FP,TN,TN,TN,FP
CVE-2021-3962,ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,vul,7.1.0-13,FN,TP,TP,FN,FN,TP
CVE-2021-3962,ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,vul,7.1.0-12,FN,TP,TP,FN,FN,TP
CVE-2021-3962,ImageMagick/ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e,fix,7.1.2-0,TN,FP,FP,TN,TN,TN
CVE-2021-4219,ImageMagick/ImageMagick,d7f1b2b9b816baaa956381ff80c3b120e83faa95,pre,7.0.9-18,TN,TN,TN,TN,TN,FP
CVE-2021-4219,ImageMagick/ImageMagick,d7f1b2b9b816baaa956381ff80c3b120e83faa95,vul,7.0.10-33,FN,TP,TP,TP,FN,TP
CVE-2021-4219,ImageMagick/ImageMagick,d7f1b2b9b816baaa956381ff80c3b120e83faa95,vul,7.1.0-1,FN,TP,TP,TP,FN,TP
CVE-2021-4219,ImageMagick/ImageMagick,d7f1b2b9b816baaa956381ff80c3b120e83faa95,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,vul,7.1.0-17,FN,FN,FN,FN,FN,TP
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,fix,7.1.1-22,TN,TN,TN,TN,TN,TN
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,fix,7.1.1-41,TN,TN,TN,TN,TN,TN
CVE-2022-1114,ImageMagick/ImageMagick,8043433ba9ce0c550e09f2b3b6a3f5f62d802e6d,pre,7.0.9-14,TN,TN,TN,TN,TN,TN
CVE-2022-1114,ImageMagick/ImageMagick,8043433ba9ce0c550e09f2b3b6a3f5f62d802e6d,vul,7.1.0-16,FN,FN,TP,FN,FN,TP
CVE-2022-1114,ImageMagick/ImageMagick,8043433ba9ce0c550e09f2b3b6a3f5f62d802e6d,vul,7.1.0-20,FN,FN,TP,TP,FN,TP
CVE-2022-1114,ImageMagick/ImageMagick,8043433ba9ce0c550e09f2b3b6a3f5f62d802e6d,fix,7.1.2-0,TN,TN,FP,TN,TN,TN
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,vul,7.0.7-39,FN,TP,TP,FN,FN,TP
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,vul,7.0.7-18,FN,TP,TP,FN,TP,TP
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,fix,7.1.1-22,TN,TN,TN,TN,TN,TN
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2022-32545,ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,vul,7.0.7-39,FN,FN,FN,FN,TP,TP
CVE-2022-32545,ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,vul,7.0.6-2,FN,FN,FN,FN,FN,TP
CVE-2022-32545,ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,fix,7.1.1-41,TN,TN,TN,TN,TN,TN
CVE-2022-32545,ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2022-32546,ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,vul,7.0.7-39,FN,FN,FN,FN,FN,FN
CVE-2022-32546,ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,vul,7.0.7-18,FN,FN,FN,FN,FN,FN
CVE-2022-32546,ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,fix,7.1.1-10,TN,TN,TN,TN,TN,TN
CVE-2022-32546,ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2022-32547,ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,vul,7.0.7-39,FN,FN,TP,TP,FN,TP
CVE-2022-32547,ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,vul,7.0.8-40,FN,FN,TP,TP,FN,TP
CVE-2022-32547,ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,fix,7.1.1-7,TN,TN,TN,TN,TN,TN
CVE-2022-32547,ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,fix,7.1.1-28,TN,TN,TN,TN,FP,TN
CVE-2023-1906,ImageMagick/ImageMagick,d7a8bdd7bb33cf8e58bc01b4a4f2ea5466f8c6b3,pre,7.0.9-7,TN,TN,FP,TN,TN,TN
CVE-2023-1906,ImageMagick/ImageMagick,d7a8bdd7bb33cf8e58bc01b4a4f2ea5466f8c6b3,vul,7.0.10-10,FN,FN,TP,FN,FN,FN
CVE-2023-1906,ImageMagick/ImageMagick,d7a8bdd7bb33cf8e58bc01b4a4f2ea5466f8c6b3,vul,7.0.10-12,FN,FN,TP,FN,FN,FN
CVE-2023-1906,ImageMagick/ImageMagick,d7a8bdd7bb33cf8e58bc01b4a4f2ea5466f8c6b3,fix,7.1.2-6,TN,TN,FP,TN,TN,TN
CVE-2023-3195,ImageMagick/ImageMagick,f620340935777b28fa3f7b0ed7ed6bd86946934c,pre,7.0.9-0,TN,FP,FP,TN,TN,FP
CVE-2023-3195,ImageMagick/ImageMagick,f620340935777b28fa3f7b0ed7ed6bd86946934c,vul,7.0.10-10,FN,TP,TP,FN,FN,TP
CVE-2023-3195,ImageMagick/ImageMagick,f620340935777b28fa3f7b0ed7ed6bd86946934c,vul,7.0.11-9,FN,TP,TP,TP,FN,TP
CVE-2023-3195,ImageMagick/ImageMagick,f620340935777b28fa3f7b0ed7ed6bd86946934c,fix,7.1.2-6,TN,FP,FP,TN,TN,TN
CVE-2023-34474,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,vul,7.0.10-10,FN,TP,FN,FN,FN,TP
CVE-2023-34474,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,vul,7.1.0-17,FN,TP,TP,TP,FN,TP
CVE-2023-34474,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,fix,7.1.1-16,TN,FP,TN,TN,TN,TN
CVE-2023-34474,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,fix,7.1.2-0,TN,FP,TN,TN,TN,TN
CVE-2023-34475,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,vul,7.0.10-10,FN,FN,FN,FN,FN,TP
CVE-2023-34475,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,vul,7.1.0-17,FN,TP,TP,FN,FN,TP
CVE-2023-34475,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,fix,7.1.1-16,TN,TN,TN,TN,TN,TN
CVE-2023-34475,ImageMagick/ImageMagick,1061db7f80fdc9ef572ac60b55f408f7bab6e1b0,fix,7.1.2-0,TN,TN,TN,TN,TN,TN
CVE-2023-3745,ImageMagick/ImageMagick,651672f19c75161a6159d9b6838fd3095b6c5304,pre,7.0.9-7,TN,TN,FP,TN,TN,TN
CVE-2023-3745,ImageMagick/ImageMagick,651672f19c75161a6159d9b6838fd3095b6c5304,vul,7.0.9-27,FN,TP,TP,FN,FN,TP
CVE-2023-3745,ImageMagick/ImageMagick,651672f19c75161a6159d9b6838fd3095b6c5304,vul,7.0.9-23,FN,TP,TP,FN,FN,TP
CVE-2023-3745,ImageMagick/ImageMagick,651672f19c75161a6159d9b6838fd3095b6c5304,fix,7.1.2-6,TN,TN,FP,TN,TN,TN
CVE-2023-5341,ImageMagick/ImageMagick,aa673b2e4defc7cad5bec16c4fc8324f71e531f1,vul,7.0.7-39,FN,TP,TP,FN,FN,FN
CVE-2023-5341,ImageMagick/ImageMagick,aa673b2e4defc7cad5bec16c4fc8324f71e531f1,vul,7.1.1-7,FN,TP,TP,FN,FN,TP
CVE-2023-5341,ImageMagick/ImageMagick,aa673b2e4defc7cad5bec16c4fc8324f71e531f1,fix,7.1.1-38,TN,TN,TN,TN,TN,TN
CVE-2023-5341,ImageMagick/ImageMagick,aa673b2e4defc7cad5bec16c4fc8324f71e531f1,fix,7.1.2-6,TN,TN,TN,TN,FP,TN
CVE-2020-11985,apache/httpd,d0c4af10ab713734de906b5634cfc15cd370fdf4,vul,2.4.20,FN,TP,TP,TP,FN,TP
CVE-2020-11985,apache/httpd,d0c4af10ab713734de906b5634cfc15cd370fdf4,vul,2.4.4,FN,TP,FN,TP,FN,TP
CVE-2020-11985,apache/httpd,d0c4af10ab713734de906b5634cfc15cd370fdf4,fix,2.4.30,TN,TN,TN,TN,TN,TN
CVE-2020-11985,apache/httpd,d0c4af10ab713734de906b5634cfc15cd370fdf4,fix,2.4.34,TN,TN,TN,TN,TN,TN
CVE-2020-9490,apache/httpd,a61223e9cb906110f35ec144b93fee9eb80ad6e4,pre,2.4.19,TN,FP,TN,TN,TN,FP
CVE-2020-9490,apache/httpd,a61223e9cb906110f35ec144b93fee9eb80ad6e4,vul,2.4.40,FN,TP,FN,FN,FN,TP
CVE-2020-9490,apache/httpd,a61223e9cb906110f35ec144b93fee9eb80ad6e4,vul,2.4.43,FN,TP,FN,FN,FN,TP
CVE-2020-9490,apache/httpd,a61223e9cb906110f35ec144b93fee9eb80ad6e4,fix,2.4.56,TN,TN,TN,TN,TN,TN
CVE-2021-40438,apache/httpd,6e768a811c59ca6a0769b72681aaef381823339f,pre,2.4.7,TN,TN,TN,TN,TN,FP
CVE-2021-40438,apache/httpd,6e768a811c59ca6a0769b72681aaef381823339f,vul,2.4.40,FN,FN,FN,FN,FN,TP
CVE-2021-40438,apache/httpd,6e768a811c59ca6a0769b72681aaef381823339f,vul,2.4.48,FN,FN,FN,FN,FN,TP
CVE-2021-40438,apache/httpd,6e768a811c59ca6a0769b72681aaef381823339f,fix,2.4.50,TN,TN,TN,TN,TN,TN
CVE-2022-31813,apache/httpd,956f708b094698ac9ad570d640d4f30eb0df7305,vul,2.4.40,FN,FN,FN,FN,FN,TP
CVE-2022-31813,apache/httpd,956f708b094698ac9ad570d640d4f30eb0df7305,vul,2.4.51,FN,FN,TP,TP,FN,TP
CVE-2022-31813,apache/httpd,956f708b094698ac9ad570d640d4f30eb0df7305,fix,2.4.59,TN,TN,TN,TN,TN,TN
CVE-2022-31813,apache/httpd,956f708b094698ac9ad570d640d4f30eb0df7305,fix,2.4.60,TN,TN,TN,TN,TN,TN
CVE-2020-8169,curl/curl,600a8cded447cd7118ed50142c576567c0cf5158,pre,curl-7_50_0,TN,TN,TN,TN,TN,TN
CVE-2020-8169,curl/curl,600a8cded447cd7118ed50142c576567c0cf5158,vul,curl-7_66_0,FN,FN,FN,FN,FN,TP
CVE-2020-8169,curl/curl,600a8cded447cd7118ed50142c576567c0cf5158,vul,curl-7_65_1,FN,FN,FN,FN,FN,TP
CVE-2020-8169,curl/curl,600a8cded447cd7118ed50142c576567c0cf5158,fix,curl-8_13_0,TN,TN,TN,TN,TN,TN
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,vul,curl-7_56_0,FN,TP,FN,FN,TP,TP
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,vul,curl-7_40_0,FN,FN,FN,FN,TP,TP
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,fix,curl-8_0_0,TN,FP,TN,TN,TN,FP
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,fix,curl-8_17_0,TN,TN,TN,TN,FP,FP
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,pre,curl-7_25_0,TN,TN,TN,TN,FP,FP
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,vul,curl-7_56_0,FN,TP,FN,TP,TP,TP
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,vul,curl-7_40_0,FN,TP,FN,TP,FN,TP
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,fix,curl-8_17_0,TN,TN,TN,TN,TN,TN
CVE-2020-8284,curl/curl,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,vul,curl-7_19_5,FN,FN,FN,FN,FN,FN
CVE-2020-8284,curl/curl,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,vul,curl-7_65_3,FN,TP,FN,FN,TP,TP
CVE-2020-8284,curl/curl,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,fix,curl-8_5_0,TN,TN,TN,TN,TN,TN
CVE-2020-8284,curl/curl,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,fix,curl-8_17_0,TN,TN,TN,TN,TN,TN
CVE-2020-8285,curl/curl,69a358f2186e04cf44698b5100332cbf1ee7f01d,vul,curl-7_37_1,FN,FN,FN,FN,TP,TP
CVE-2020-8285,curl/curl,69a358f2186e04cf44698b5100332cbf1ee7f01d,vul,curl-7_50_1,FN,FN,FN,FN,FN,TP
CVE-2020-8285,curl/curl,69a358f2186e04cf44698b5100332cbf1ee7f01d,fix,curl-8_9_0,TN,TN,TN,TN,TN,TN
CVE-2020-8285,curl/curl,69a358f2186e04cf44698b5100332cbf1ee7f01d,fix,curl-8_17_0,TN,TN,TN,TN,TN,TN
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,vul,curl-7_56_0,FN,FN,FN,FN,FN,TP
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,vul,curl-7_70_0,FN,FN,FN,FN,FN,TP
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,fix,curl-8_1_0,TN,TN,TN,TN,TN,TN
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,fix,curl-8_17_0,TN,FP,TN,TN,TN,TN
CVE-2021-22876,curl/curl,7214288898f5625a6cc196e22a74232eada7861c,vul,curl-7_19_5,FN,FN,FN,FN,FN,TP
